Voltage(V),Current(A),Temperature(C),Previous SOC(%),SOC(%),InReq,wcount
7.62,1.38,76.72,86.63,86.63,1,7
7.39,1.52,76.87,86.63,86.63,1,7
7.62,2.66,76.87,86.63,86.49,1,7
7.62,0.12,76.87,86.49,86.49,1,7
7.02,1.59,76.72,86.49,86.49,1,7
7.34,1.5,77.01,86.49,86.49,1,7
7.45,0.94,76.87,86.49,86.49,1,7
7.35,1.51,77.01,86.49,86.49,1,7
7.6,0.12,76.87,86.49,86.49,1,7
7.61,0.11,77.01,86.49,86.49,1,7
7.61,0.12,76.87,86.49,86.49,1,7
7.05,0.15,77.01,86.49,86.49,1,7
6.87,0.16,77.01,86.49,86.34,1,7
7.35,1.57,76.72,86.34,86.34,1,7
7.35,1.53,77.01,86.34,86.34,1,7
7.36,1.41,76.87,86.34,86.34,1,7
7.35,1.52,77.16,86.34,86.34,1,7
7.58,2.35,76.87,86.34,86.34,1,7
7.61,5.1,77.01,86.34,86.34,1,7
6.84,0.1,77.01,86.34,86.34,1,7
7.61,0.11,77.01,86.34,85.63,1,7
7.62,0.11,77.16,85.63,85.63,1,7
7.61,0.14,76.87,85.63,85.63,1,7
7.61,0.1,77.01,85.63,85.63,1,7
7.37,6.02,76.87,85.63,85.63,1,7
7.35,1.52,77.16,85.63,85.63,1,7
7.34,1.47,77.01,85.63,85.63,1,7
7.34,1.5,76.87,85.63,85.63,1,7
7.58,0.25,76.87,85.63,85.21,1,7
7.61,3.59,76.72,85.21,85.21,1,7
6.62,0.12,77.01,85.21,85.21,1,7
7.61,0.11,77.3,85.21,85.21,1,7
7.58,0.09,76.87,85.21,85.21,1,7
7.55,1.44,77.01,85.21,85.21,1,7
7.62,0.12,77.01,85.21,85.21,1,7
6.77,1.52,77.01,85.21,85.21,1,7
7.62,0.08,77.01,85.21,85.06,1,7
7.6,0.13,77.01,85.06,85.06,1,7
7.19,0.1,77.16,85.06,85.06,1,7
7.34,1.51,77.16,85.06,85.06,1,7
7.35,3.24,77.16,85.06,85.06,1,7
7.34,1.51,77.16,85.06,85.06,1,7
7.35,1.56,76.87,85.06,85.06,1,7
7.18,0.18,77.01,85.06,85.06,1,7
7.61,0.11,76.87,85.06,85.06,1,7
7.61,0.14,77.01,85.06,84.92,1,7
7.61,0.1,77.01,84.92,84.92,1,7
7.46,1.05,77.01,84.92,84.92,1,7
7.34,0.15,76.87,84.92,84.92,1,7
6.91,1.21,76.72,84.92,84.92,1,7
6.9,1.53,77.16,84.92,84.92,1,7
7.33,1.46,77.16,84.92,84.92,1,7
7.35,1.49,77.01,84.92,84.92,1,7
7.36,1.5,77.16,84.92,84.78,1,7
6.91,0.08,77.01,84.78,84.78,1,7
7.6,0.09,77.01,84.78,84.78,1,7
7.61,0.3,77.16,84.78,84.78,1,7
7.62,0.1,77.16,84.78,84.78,1,7
7.39,0.97,77.01,84.78,84.78,1,7
7.62,0.12,76.87,84.78,84.64,1,7
7.37,6.59,77.01,84.64,84.64,1,7
7.12,2.15,76.87,84.64,84.64,1,7
7.35,1.44,77.01,84.64,84.64,1,7
7.03,4.96,77.01,84.64,84.64,1,7
6.76,1.35,77.16,84.64,84.64,1,7
7.55,0.11,76.87,84.64,84.49,1,7
7.47,0.14,77.01,84.49,84.49,1,7
7.51,0.12,77.01,84.49,84.49,1,7
7.54,0.1,77.01,84.49,84.49,1,7
7.6,0.12,76.72,84.49,84.49,1,7
7.37,0.14,77.01,84.49,84.49,1,7
7.33,1.56,77.01,84.49,84.49,1,7
7.34,1.63,76.58,84.49,84.35,1,7
7.36,1.34,76.87,84.35,84.35,1,7
7.35,1.5,77.01,84.35,84.35,1,7
7.57,3.14,77.3,84.35,84.35,1,7
7.6,5.65,77.01,84.35,84.35,1,7
7.6,0.2,76.72,84.35,84.35,1,7
7.61,0.1,76.87,84.35,84.35,1,7
7.59,0.08,77.01,84.35,83.93,1,7
7.55,0.3,77.01,83.93,83.93,1,7
7.06,0.14,77.16,83.93,83.93,1,7
7.07,1.55,76.87,83.93,83.93,1,7
7.34,1.52,76.87,83.93,83.93,1,7
6.85,1.32,77.01,83.93,83.93,1,7
7.35,5.29,77.01,83.93,83.93,1,7
7.35,1.61,77.01,83.93,83.93,1,7
7.59,0.1,76.72,83.93,83.93,1,7
7.61,3.74,76.87,83.93,83.78,1,7
7.61,5.19,77.16,83.78,83.78,1,7
7.61,1.99,77.01,83.78,83.78,1,7
7.59,0.17,77.01,83.78,83.78,1,7
7.32,0.13,77.01,83.78,83.78,1,7
7.37,1.57,76.87,83.78,83.78,1,7
6.89,1.52,77.01,83.78,83.78,1,7
7.38,1.28,77.01,83.78,83.64,1,7
6.53,1.48,77.01,83.64,83.64,1,7
7.33,1.52,77.01,83.64,83.64,1,7
7.46,0.13,77.01,83.64,83.64,1,7
7.6,0.09,77.01,83.64,83.64,1,7
7.6,0.18,76.87,83.64,83.64,1,7
7.6,0.11,77.01,83.64,83.64,1,7
7.58,0.66,77.01,83.64,83.64,1,7
7.61,0.1,77.01,83.64,83.64,1,7
7.36,1.57,77.01,83.64,83.5,1,7
7.34,1.53,77.16,83.5,83.5,1,7
6.86,1.43,76.87,83.5,83.5,1,7
6.54,4.89,77.16,83.5,83.5,1,7
7.57,0.16,77.3,83.5,83.5,1,7
7.59,0.12,77.16,83.5,83.5,1,7
7.19,6.32,76.87,83.5,83.5,1,7
7.6,0.13,77.3,83.5,83.36,1,7
7.61,0.1,77.01,83.36,83.36,1,7
7.01,0.18,76.87,83.36,83.36,1,7
7.61,1.64,77.01,83.36,83.36,1,7
7.36,2.19,77.01,83.36,83.36,1,7
7.33,1.52,77.16,83.36,83.36,1,7
7.34,1.43,77.01,83.36,83.36,1,7
7.33,1.5,77.01,83.36,83.36,1,7
6.99,6.16,76.72,83.36,83.21,1,7
7.41,0.31,77.01,83.21,83.21,1,7
7.6,0.11,77.01,83.21,83.21,1,7
7.39,1.54,76.87,83.21,83.21,1,7
7.56,0.1,77.01,83.21,83.21,1,7
7.59,0.27,77.01,83.21,83.21,1,7
7.61,0.11,77.01,83.21,83.21,1,7
7.35,1.56,77.01,83.21,83.21,1,7
7.33,1.52,77.3,83.21,83.07,1,7
7.35,1.44,77.3,83.07,83.07,1,7
7.34,1.49,77.01,83.07,83.07,1,7
6.75,0.28,76.87,83.07,83.07,1,7
7.6,3.73,77.16,83.07,83.07,1,7
7.61,2.65,77.16,83.07,83.07,1,7
7.6,0.18,77.01,83.07,83.07,1,7
7.61,0.12,77.16,83.07,82.93,1,7
7.59,0.35,77.16,82.93,82.93,1,7
7.61,2.41,76.87,82.93,82.93,1,7
7.35,1.56,77.01,82.93,82.93,1,7
7.34,1.48,77.16,82.93,82.93,1,7
7.35,1.44,77.01,82.93,82.93,1,7
7.35,2.8,76.87,82.93,82.93,1,7
7.58,1.27,77.01,82.93,82.22,1,7
7.58,0.12,77.16,82.22,82.22,1,7
7.61,4.56,77.01,82.22,82.22,1,7
7.6,0.1,77.16,82.22,82.22,1,7
7.6,0.12,77.01,82.22,82.22,1,7
7.56,1.56,77.16,82.22,82.22,1,7
7.6,0.12,77.3,82.22,82.22,1,7
7.18,5,77.01,82.22,82.22,1,7
7.34,1.52,77.01,82.22,82.08,1,7
7.35,1.44,77.01,82.08,82.08,1,7
7.33,1.5,77.16,82.08,82.08,1,7
7.58,4.06,77.01,82.08,82.08,1,7
7.59,0.1,77.01,82.08,82.08,1,7
7.61,0.09,77.16,82.08,82.08,1,7
7.6,0.1,77.16,82.08,82.08,1,7
7.29,0.1,77.01,82.08,81.37,1,7
7.59,0.12,77.16,81.37,81.37,1,7
7.56,0.12,77.16,81.37,81.37,1,7
7.34,1.58,77.01,81.37,81.37,1,7
7.34,1.5,77.01,81.37,81.37,1,7
7.4,1.58,77.16,81.37,81.37,1,7
7.32,1.5,77.01,81.37,81.37,1,7
7.57,0.12,77.16,81.37,81.37,1,7
7.6,0.5,77.16,81.37,81.22,1,7
7.36,1.37,77.3,81.22,81.22,1,7
7.59,0.12,77.16,81.22,81.22,1,7
7.61,0.11,77.01,81.22,81.22,1,7
7.58,0.12,76.87,81.22,81.22,1,7
7.6,3.94,77.01,81.22,81.22,1,7
7.17,1.51,77.16,81.22,81.22,1,7
7.33,1.51,77.3,81.22,81.08,1,7
7.03,1.37,77.01,81.08,81.08,1,7
7.33,1.5,77.16,81.08,81.08,1,7
7.56,0.17,77.01,81.08,81.08,1,7
7.59,0.1,77.01,81.08,81.08,1,7
7.45,4.4,77.01,81.08,81.08,1,7
7.59,0.08,77.16,81.08,81.08,1,7
7.61,0.12,77.3,81.08,80.94,1,7
7.59,0.16,77.3,80.94,80.94,1,7
6.92,0.1,77.01,80.94,80.94,1,7
7.35,1.5,77.3,80.94,80.94,1,7
7.34,5.83,77.16,80.94,80.94,1,7
6.9,1.39,77.01,80.94,80.94,1,7
7.33,1.47,77.16,80.94,80.94,1,7
7.57,0.17,77.3,80.94,80.94,1,7
7.59,1.18,77.3,80.94,80.51,1,7
7.6,0.12,77.3,80.51,80.51,1,7
7.6,0.1,77.01,80.51,80.51,1,7
7.47,0.13,77.16,80.51,80.51,1,7
7,1.05,77.16,80.51,80.51,1,7
7.6,0.15,77.01,80.51,80.51,1,7
7.35,1.66,77.16,80.51,80.51,1,7
6.75,1.52,77.16,80.51,80.37,1,7
7.2,1.44,77.16,80.37,80.37,1,7
7.34,1.47,77.3,80.37,80.37,1,7
7.27,1.44,77.16,80.37,80.37,1,7
7.54,0.1,77.3,80.37,80.23,1,7
7.6,0.1,77.45,80.23,80.23,1,7
7.56,0.12,77.01,80.23,80.23,1,7
7.6,0.11,77.3,80.23,80.08,1,7
7.37,3,77.3,80.08,80.08,1,7
7.39,0.1,77.16,80.08,80.08,1,7
7.34,1.55,77.16,80.08,80.08,1,7
7.28,1.53,77.3,80.08,80.08,1,7
7.33,1.46,77.16,80.08,80.08,1,7
6.85,2.17,77.16,80.08,80.08,1,7
6.97,0.98,77.3,80.08,79.94,1,8
7.49,0.1,77.16,79.94,79.94,1,8
7.59,0.1,77.16,79.94,79.94,1,8
7.07,0.12,77.01,79.94,79.94,1,8
7.59,0.1,77.3,79.94,79.94,1,8
7.58,0.17,77.01,79.94,79.94,1,8
7.6,0.65,77.45,79.94,79.94,1,8
7.34,1.52,77.16,79.94,79.94,1,8
7.32,1.5,77.3,79.94,79.8,1,8
7.33,1.45,77.59,79.8,79.8,1,8
7.31,1.5,77.45,79.8,79.8,1,8
7.56,0.14,77.3,79.8,79.8,1,8
7.59,0.11,77.3,79.8,79.8,1,8
7.33,1.43,77.3,79.8,79.8,1,8
6.58,0.12,77.45,79.8,79.8,1,8
7.6,0.1,77.3,79.8,79.8,1,8
7.59,3.33,77.45,79.8,79.8,1,8
7.6,3.46,77.3,79.8,79.66,1,8
7.31,1.57,77.45,79.66,79.66,1,8
7.31,1.52,77.45,79.66,79.66,1,8
7.35,1.41,77.3,79.66,79.66,1,8
7.33,1.5,77.3,79.66,79.66,1,8
7.41,4.73,77.59,79.66,79.66,1,8
7.59,0.08,77.45,79.66,79.66,1,8
7.36,1.44,77.59,79.66,79.66,1,8
7.59,0.11,77.74,79.66,79.52,1,8
7.6,0.82,77.45,79.52,79.52,1,8
7.1,0.23,77.59,79.52,79.52,1,8
7.6,0.1,77.59,79.52,79.52,1,8
7.32,1.53,77.59,79.52,79.52,1,8
7.32,1.91,77.59,79.52,79.52,1,8
7.35,1.36,77.74,79.52,79.52,1,8
7.32,5.36,77.74,79.52,79.52,1,8
7.57,0.14,77.74,79.52,79.37,1,8
7.59,0.17,77.74,79.37,79.37,1,8
7.35,1.81,78.17,79.37,79.37,1,8
7.5,4.73,77.74,79.37,79.37,1,8
7.6,0.1,77.88,79.37,79.37,1,8
7.57,0.11,78.03,79.37,79.37,1,8
7.6,0.3,78.17,79.37,79.37,1,8
7.34,1.5,78.03,79.37,79.23,1,8
7.33,1.52,77.88,79.23,79.23,1,8
7.33,1.44,77.88,79.23,79.23,1,8
7.32,1.49,77.74,79.23,79.23,1,8
7.55,0.41,77.88,79.23,79.23,1,8
7.59,0.1,77.74,79.23,79.23,1,8
7.57,0.11,77.88,79.23,79.09,1,8
7.59,0.09,78.17,79.09,79.09,1,8
7.6,0.09,77.59,79.09,79.09,1,8
7.58,1.26,78.03,79.09,79.09,1,8
7.6,3.08,78.03,79.09,79.09,1,8
7.34,1.57,78.03,79.09,79.09,1,8
7.32,1.51,78.03,79.09,79.09,1,8
7.33,1.43,78.03,79.09,79.09,1,8
7.34,1.47,77.88,79.09,78.95,1,8
7.57,3.39,78.03,78.95,78.95,1,8
7.59,0.09,77.74,78.95,78.95,1,8
7.59,0.11,77.74,78.95,78.95,1,8
7.59,0.1,78.03,78.95,78.95,1,8
7.59,0.12,78.03,78.95,78.95,1,8
7.59,0.14,78.03,78.95,78.95,1,8
7.6,0.1,78.03,78.95,78.52,1,8
7.31,1.55,77.59,78.52,78.52,1,8
7.01,1.51,78.03,78.52,78.52,1,8
7.33,1.44,77.88,78.52,78.52,1,8
7.32,1.48,77.88,78.52,78.52,1,8
7.55,0.23,78.03,78.52,78.52,1,8
7.58,0.12,77.74,78.52,78.52,1,8
7.46,0.12,78.03,78.52,78.38,1,8
7.59,3.6,77.88,78.38,78.38,1,8
7.59,0.1,78.03,78.38,78.38,1,8
7.5,1.45,77.74,78.38,78.38,1,8
7.59,4.05,78.03,78.38,78.38,1,8
7.35,1.52,78.03,78.38,78.38,1,8
7.32,1.5,77.74,78.38,78.38,1,8
7.33,1.43,77.74,78.38,78.38,1,8
6.95,1.47,78.03,78.38,78.24,1,8
7.33,0.99,77.88,78.24,78.24,1,8
6.74,2.5,77.88,78.24,78.24,1,8
7.45,0.1,77.74,78.24,78.24,1,8
7.59,3.38,77.74,78.24,78.24,1,8
7.6,0.12,77.74,78.24,78.24,1,8
7.34,1.53,77.74,78.24,78.24,1,8
7.6,2.76,77.88,78.24,78.24,1,8
7.36,1.06,78.03,78.24,78.09,1,8
7.33,1.52,77.74,78.09,78.09,1,8
7.34,1.42,77.74,78.09,78.09,1,8
7.33,1.38,77.88,78.09,78.09,1,8
6.98,0.97,77.88,78.09,78.09,1,8
7.59,0.1,77.74,78.09,78.09,1,8
6.97,0.11,77.88,78.09,78.09,1,8
7.6,6.79,77.74,78.09,77.95,1,8
7.59,0.16,77.74,77.95,77.95,1,8
7.02,3.68,77.74,77.95,77.95,1,8
7.57,4.47,77.59,77.95,77.95,1,8
7.36,1.02,77.59,77.95,77.95,1,8
7.33,1.51,77.45,77.95,77.95,1,8
7.33,2.06,77.45,77.95,77.95,1,8
7.34,1.41,77.45,77.95,77.67,1,8
7.34,0.96,77.88,77.67,77.67,1,8
7.58,0.14,77.88,77.67,77.67,1,8
7.59,0.1,77.59,77.67,77.52,1,8
6.67,0.1,77.59,77.52,77.52,1,8
7.59,0.1,77.59,77.52,77.52,1,8
7.15,1.54,77.45,77.52,77.38,1,8
7.43,5.69,77.59,77.38,77.38,1,8
7.36,5.27,77.74,77.38,77.38,1,8
7.32,1.54,77.59,77.38,77.38,1,8
7.04,1.45,77.59,77.38,77.38,1,8
7.34,1.39,77.88,77.38,77.38,1,8
7.41,1.05,77.74,77.38,77.38,1,8
7.58,0.12,77.59,77.38,77.24,1,8
7.58,0.12,77.3,77.24,77.24,1,8
7.58,0.12,77.59,77.24,77.24,1,8
7.6,0.11,77.74,77.24,77.24,1,8
7.35,1.5,77.59,77.24,77.24,1,8
7.07,0.12,77.59,77.24,77.24,1,8
7.38,0.38,77.59,77.24,77.24,1,8
7.33,1.53,77.59,77.24,76.24,1,8
7.16,1.43,77.59,76.24,76.24,1,8
7.35,1.34,77.74,76.24,76.24,1,8
7.41,1.23,77.59,76.24,76.24,1,8
6.98,0.11,77.74,76.24,76.24,1,8
7.59,0.11,77.3,76.24,76.24,1,8
7.58,0.11,77.45,76.24,76.24,1,8
6.93,0.08,77.74,76.24,76.24,1,8
6.82,1.35,77.74,76.24,76.1,1,8
7.59,0.1,77.45,76.1,76.1,1,8
7.52,4.95,77.74,76.1,76.1,1,8
7.32,1.54,77.45,76.1,76.1,1,8
7.33,1.41,77.45,76.1,76.1,1,8
7.27,1.29,77.74,76.1,76.1,1,8
7.35,3.04,77.59,76.1,76.1,1,8
7.57,0.1,77.59,76.1,75.96,1,8
7.59,1.66,77.45,75.96,75.96,1,8
7.57,2.19,77.45,75.96,75.96,1,8
7.59,0.09,77.88,75.96,75.96,1,8
7.33,1.43,77.59,75.96,75.96,1,8
7.59,0.09,77.74,75.96,75.96,1,8
7.6,0.1,77.74,75.96,75.96,1,8
7.32,1.52,77.74,75.96,75.96,1,8
7.33,1.44,78.03,75.96,75.82,1,8
7.34,3.97,78.03,75.82,75.82,1,8
7.39,1.18,77.88,75.82,75.82,1,8
7.57,4.04,77.59,75.82,75.82,1,8
7.59,0.1,77.88,75.82,75.82,1,8
7.58,0.12,78.03,75.82,75.82,1,8
7.59,1.65,77.74,75.82,75.82,1,8
6.89,0.99,77.88,75.82,75.82,1,8
7.56,0.16,77.74,75.82,75.68,1,8
7.59,0.1,77.88,75.68,75.68,1,8
7.32,1.52,77.59,75.68,75.68,1,8
7.34,1.94,77.88,75.68,75.68,1,8
7.35,1.34,77.88,75.68,75.68,1,8
7.39,1.19,77.88,75.68,75.68,1,8
7.58,3.65,77.74,75.68,75.68,1,8
7.59,0.1,77.88,75.68,75.25,1,8
7.56,0.53,77.59,75.25,75.25,1,8
7.59,0.09,78.03,75.25,75.25,1,8
7.41,1.29,78.17,75.25,75.25,1,8
7.58,0.12,77.59,75.25,75.25,1,8
7.59,0.08,78.03,75.25,75.25,1,8
7,1.54,78.03,75.25,75.25,1,8
7.33,1.44,77.74,75.25,75.11,1,8
7.4,1.14,77.88,75.11,75.11,1,8
7.11,4.93,78.03,75.11,75.11,1,8
7.57,0.1,78.03,75.11,75.11,1,8
7.59,0.12,77.88,75.11,75.11,1,8
7.58,0.11,77.59,75.11,75.11,1,8
7.59,0.1,78.03,75.11,75.11,1,8
7.34,1.42,77.88,75.11,72.97,1,8
7.59,0.1,77.74,72.97,72.97,1,8
7.59,0.11,78.03,72.97,72.97,1,8
7.31,1.53,78.03,72.97,72.97,1,8
7.31,1.48,78.03,72.97,72.97,1,8
7.41,0.58,77.88,72.97,72.97,1,8
7.38,4.11,77.74,72.97,72.83,1,8
7.56,0.11,78.03,72.83,72.83,1,8
7.58,0.1,77.74,72.83,72.83,1,8
6.87,0.11,77.88,72.83,72.83,1,8
7.59,0.14,77.88,72.83,72.83,1,8
7.44,1.21,78.03,72.83,72.83,1,8
7.56,0.1,77.59,72.83,72.83,1,8
7.59,0.1,77.74,72.83,72.69,1,8
7.32,1.51,77.74,72.69,72.69,1,8
6.82,1.46,77.88,72.69,72.69,1,8
7.37,1.21,77.74,72.69,72.69,1,8
7.07,1.47,77.74,72.69,72.69,1,8
7.57,0.11,77.74,72.69,72.69,1,8
7.44,0.45,77.88,72.69,72.69,1,8
7.57,0.11,77.74,72.69,72.55,1,8
7.59,0.1,78.03,72.55,72.55,1,8
7.36,1.52,77.74,72.55,72.55,1,8
7.59,3.33,77.74,72.55,72.55,1,8
7.59,0.12,77.74,72.55,72.55,1,8
7.32,1.51,77.74,72.55,72.55,1,8
7.33,1.46,77.88,72.55,72.55,1,8
7.35,1.1,77.74,72.55,72.4,1,8
7.35,4.3,78.03,72.4,72.4,1,8
7.25,0.12,78.03,72.4,72.4,1,8
7.58,0.1,77.88,72.4,72.4,1,8
7.58,0.52,77.74,72.4,72.4,1,8
7.38,0.1,78.03,72.4,72.4,1,8
7.39,1.3,77.88,72.4,72.4,1,8
7.57,0.11,78.03,72.4,71.98,1,8
7.44,0.08,77.74,71.98,71.98,1,8
7.32,1.52,77.74,71.98,71.98,1,8
7.33,1.46,77.88,71.98,71.98,1,8
7.4,1.8,77.88,71.98,71.98,1,8
7.33,1.47,78.03,71.98,71.98,1,8
7.57,1.75,77.88,71.98,71.98,1,8
7.58,0.1,77.74,71.98,71.98,1,8
7.58,0.13,77.74,71.98,71.83,1,8
7.59,0.12,77.74,71.83,71.83,1,8
7.34,1.54,78.17,71.83,71.83,1,8
7.59,0.1,77.88,71.83,71.83,1,8
7.53,0.11,78.03,71.83,71.83,1,8
7.16,1.52,77.88,71.83,71.83,1,8
7.33,1.44,77.74,71.83,71.83,1,8
6.85,1.47,77.74,71.83,71.69,1,8
7.35,1.49,77.74,71.69,71.69,1,8
7.58,0.1,78.03,71.69,71.69,1,8
7.58,0.12,78.17,71.69,71.69,1,8
7.58,0.1,77.74,71.69,71.69,1,8
7.59,1.43,78.03,71.69,71.69,1,8
7.57,0.18,77.74,71.69,71.69,1,8
7.32,0.12,77.88,71.69,71.55,1,8
7.33,1.53,78.03,71.55,71.55,1,8
7.32,1.51,78.17,71.55,71.55,1,8
7.33,1.41,77.88,71.55,71.55,1,8
7.33,1.44,77.88,71.55,71.55,1,8
7.55,0.19,77.74,71.55,71.55,1,8
7.56,0.11,77.74,71.55,71.55,1,8
7.59,0.28,78.03,71.55,71.12,1,8
7.58,0.59,77.88,71.12,71.12,1,8
6.86,0.08,77.74,71.12,71.12,1,8
7.08,0.14,77.74,71.12,71.12,1,8
7.58,0.16,78.17,71.12,71.12,1,8
7.34,1.52,78.03,71.12,71.12,1,8
7.32,1.5,78.03,71.12,71.12,1,8
6.97,1.51,77.74,71.12,71.12,1,8
7.22,1.46,78.17,71.12,70.98,1,8
7.5,1.46,77.88,70.98,70.98,1,8
7.57,0.11,77.88,70.98,70.98,1,8
7.58,0.1,77.88,70.98,70.98,1,8
7.58,0.1,78.03,70.98,70.98,1,8
6.92,0.12,77.88,70.98,70.98,1,8
7.57,0.14,78.17,70.98,70.98,1,8
7.59,0.1,77.59,70.98,70.84,1,8
7.33,3.09,77.74,70.84,70.84,1,8
7.33,1.5,77.74,70.84,70.84,1,8
7.33,1.44,77.74,70.84,70.84,1,8
7.33,1.46,77.88,70.84,70.84,1,8
7.32,1.52,77.74,70.84,70.84,1,8
7.58,0.12,77.59,70.84,70.84,1,8
7.58,0.08,78.03,70.84,70.84,1,8
7.59,0.12,77.74,70.84,70.7,1,8
7.25,0.25,77.88,70.7,70.7,1,8
7.03,1.46,77.74,70.7,70.7,1,8
7.58,0.11,78.03,70.7,70.7,1,8
7.35,1.35,77.74,70.7,70.7,1,8
7.32,1.51,77.59,70.7,70.7,1,8
7.33,2.15,77.88,70.7,70.7,1,8
6.96,1.61,77.88,70.7,70.55,1,8
7.41,1.05,77.88,70.55,70.55,1,8
7.57,0.11,77.88,70.55,70.55,1,8
7.05,0.71,77.74,70.55,70.55,1,8
7.58,0.09,77.74,70.55,70.55,1,8
7.58,0.12,77.59,70.55,70.55,1,8
7.33,1.39,77.74,70.55,70.55,1,8
7.59,0.1,77.88,70.55,70.41,1,8
7.56,0.14,77.88,70.41,70.41,1,8
7.31,1.52,77.88,70.41,70.41,1,8
7.27,1.46,77.74,70.41,70.41,1,8
7.19,1.1,77.88,70.41,70.41,1,8
7.35,1.37,77.88,70.41,70.41,1,8
7.56,0.07,77.74,70.41,70.41,1,8
7.54,0.12,77.59,70.41,70.27,1,8
7.57,0.12,78.03,70.27,70.27,1,8
7.59,0.1,77.45,70.27,70.27,1,8
7.39,1.37,77.59,70.27,70.27,1,8
7.58,0.1,77.88,70.27,70.27,1,8
7.58,0.1,77.74,70.27,70.27,1,8
7.32,1.53,77.88,70.27,70.27,1,8
7.32,1.49,77.88,70.27,70.27,1,8
7.41,0.9,77.59,70.27,70.13,1,8
7.32,1.55,77.88,70.13,70.13,1,8
7.57,0.12,77.74,70.13,70.13,1,8
7.58,2.63,77.74,70.13,70.13,1,8
7.57,0.14,77.74,70.13,70.13,1,8
7.59,0.12,77.88,70.13,70.13,1,8
7.35,1.48,77.88,70.13,70.13,1,8
7.58,0.1,77.74,70.13,69.99,1,8
7.59,0.1,77.59,69.99,69.99,1,8
7.33,4.49,77.74,69.99,69.99,1,8
7.33,1.48,78.03,69.99,69.99,1,8
7.5,0.36,77.88,69.99,69.99,1,8
7.32,1.52,77.74,69.99,69.99,1,8
7.56,0.1,77.74,69.99,69.99,1,8
7.4,0.12,77.88,69.99,69.84,1,8
7.56,0.86,77.88,69.84,69.84,1,8
7.59,0.09,77.88,69.84,69.84,1,8
7.34,1.5,77.88,69.84,69.84,1,8
7.59,0.12,77.88,69.84,69.84,1,8
7.59,0.12,77.74,69.84,69.84,1,8
7.32,1.5,77.88,69.84,69.84,1,8
7.32,1.46,77.74,69.84,69.7,1,8
7.51,0.31,77.88,69.7,69.7,1,8
7.31,5.19,77.88,69.7,69.7,1,8
7.57,4.35,77.88,69.7,69.7,1,8
7.58,0.14,78.03,69.7,69.7,1,8
7.36,1.51,78.03,69.7,69.7,1,8
7.58,0.09,77.74,69.7,69.7,1,8
7.59,0.14,77.88,69.7,69.56,1,8
7.58,0.11,78.17,69.56,69.56,1,8
7.58,0.09,77.59,69.56,69.56,1,8
7.33,1.68,78.03,69.56,69.56,1,8
7.32,1.48,78.03,69.56,69.56,1,8
7.46,0.87,78.03,69.56,69.56,1,8
7.31,1.5,77.59,69.56,69.56,1,8
7.57,0.12,77.74,69.56,69.42,1,8
7.53,0.09,77.59,69.42,69.42,1,8
7.33,1.1,77.88,69.42,69.42,1,8
6.98,0.24,77.74,69.42,69.42,1,8
7.59,0.09,77.74,69.42,69.42,1,8
7.58,0.09,77.59,69.42,69.42,1,8
7.28,0.09,77.88,69.42,69.42,1,8
7.32,1.54,77.88,69.42,69.27,1,8
7.32,1.47,77.74,69.27,69.27,1,8
7.49,0.36,77.74,69.27,69.27,1,8
7.32,3.58,78.17,69.27,69.27,1,8
7.57,4.96,77.74,69.27,69.27,1,8
7.56,0.1,77.88,69.27,69.27,1,8
7.34,1.51,77.74,69.27,69.27,1,8
6.69,1.73,77.74,69.27,69.27,1,8
7.59,0.16,77.88,69.27,69.13,1,8
7.59,0.87,77.74,69.13,69.13,1,8
7.59,2.06,77.74,69.13,69.13,1,8
7.32,1.54,77.74,69.13,69.13,1,8
7.32,1.48,77.74,69.13,69.13,1,8
7.44,0.62,77.74,69.13,69.13,1,8
7.31,1.52,77.59,69.13,69.13,1,8
7.57,2.64,77.59,69.13,68.99,1,8
7.58,0.08,77.88,68.99,68.99,1,8
7.58,2.19,77.74,68.99,68.99,1,8
7.59,0.1,77.59,68.99,68.99,1,8
7.28,1.52,77.74,68.99,68.99,1,8
7.58,0.12,77.88,68.99,68.99,1,8
7.59,0.09,77.74,68.99,68.99,1,8
6.63,1.52,77.59,68.99,68.99,1,8
7.1,1.45,77.74,68.99,68.85,1,8
7.41,0.86,77.59,68.85,68.85,1,8
7.31,1.54,77.59,68.85,68.85,1,8
7.57,0.1,77.59,68.85,68.85,1,8
7.58,0.93,77.74,68.85,68.85,1,8
7.56,0.14,77.59,68.85,68.85,1,8
7.56,0.14,77.59,68.85,68.85,1,8
6.98,1.48,77.74,68.85,68.85,1,8
7.59,0.1,77.74,68.85,68.7,1,8
7.59,0.12,77.59,68.7,68.7,1,8
7.33,4.03,77.88,68.7,68.7,1,8
7.32,1.45,77.88,68.7,68.7,1,8
7.43,0.62,77.74,68.7,68.7,1,8
7.34,1.5,77.88,68.7,68.7,1,8
7.57,4.08,77.74,68.7,68.7,1,8
7.59,0.1,77.74,68.7,68.56,1,8
7.58,0.1,77.59,68.56,68.56,1,8
7.59,0.22,77.59,68.56,68.56,1,8
7.35,1.48,77.59,68.56,68.56,1,8
7.54,0.18,77.74,68.56,68.56,1,8
7.33,6.78,77.74,68.56,68.56,1,8
7.32,1.64,77.59,68.56,68.56,1,8
7.33,1.44,77.59,68.56,68.14,1,8
7.34,1.43,77.59,68.14,68.14,1,8
